Date,LoggerID,TempInSitu,ECond.mS.cm,Salinity_psu
2022-06-15 08:16:00,20739330,26.240000000000002,53690.829356238035,34.5050941462576
2022-06-15 08:20:00,20739330,26.270000000000003,53716.22935623804,34.500942949608756
2022-06-15 08:24:00,20739330,26.28,53721.829356238035,34.49748855340286
2022-06-15 08:28:00,20739330,26.28,53713.42935623804,34.49142017241932
2022-06-15 08:32:00,20739330,26.290000000000003,53702.12935623804,34.47576202150322
2022-06-15 08:36:00,20739330,26.290000000000003,53693.62935623804,34.46962317561914
2022-06-15 08:40:00,20739330,26.320000000000004,53710.52935623804,34.459356073312485
2022-06-15 08:44:00,20739330,26.360000000000003,53724.62935623804,34.43959850295024
2022-06-15 08:48:00,20739330,26.340000000000003,53713.42935623804,34.44648003171288
2022-06-15 08:52:00,20739330,26.380000000000003,53741.62935623804,34.43690195016529
2022-06-15 08:56:00,20739330,26.37,53727.52935623804,34.434212511479274
2022-06-15 09:00:00,20739330,26.410000000000004,53719.02935623804,34.398207289936025
2022-06-15 09:04:00,20739330,26.42,53699.329356238035,34.376557858687335
2022-06-15 09:08:00,20739330,26.430000000000003,53719.02935623804,34.383285136759675
2022-06-15 09:12:00,20739330,26.470000000000002,53747.22935623804,34.3737605855801
2022-06-15 09:16:00,20739330,26.480000000000004,53744.42935623804,34.364295876363975
2022-06-15 09:20:00,20739330,26.490000000000002,53752.829356238035,34.36288894386765
2022-06-15 09:24:00,20739330,26.490000000000002,53721.829356238035,34.34059691541278
2022-06-15 09:28:00,20739330,26.51,53750.02935623804,34.345986514836994
2022-06-15 09:32:00,20739330,26.53,53767.02935623804,34.34332308433842
2022-06-15 09:36:00,20739330,26.520000000000003,53713.42935623804,34.31224522061831
2022-06-15 09:40:00,20739330,26.53,53750.02935623804,34.33110844021327
2022-06-15 09:44:00,20739330,26.53,53750.02935623804,34.33110844021327
2022-06-15 09:48:00,20739330,26.540000000000003,53752.829356238035,34.32568477275096
2022-06-15 09:52:00,20739330,26.560000000000002,53724.62935623804,34.29057488460848
2022-06-15 09:56:00,20739330,26.560000000000002,53744.42935623804,34.30479071885726
2022-06-15 10:00:00,20739330,26.580000000000002,53755.72935623804,34.298051242164966
2022-06-15 10:04:00,20739330,26.580000000000002,53772.62935623804,34.31018076342611
2022-06-15 10:08:00,20739330,26.590000000000003,53738.72935623804,34.27843089684079
2022-06-15 10:12:00,20739330,26.590000000000003,53733.12935623804,34.27441291994069
2022-06-15 10:16:00,20739330,26.610000000000003,53806.52935623804,34.312230018474246
2022-06-15 10:20:00,20739330,26.62,53775.42935623804,34.282504177971376
2022-06-15 10:24:00,20739330,26.630000000000003,53744.42935623804,34.2528649385601
2022-06-15 10:28:00,20739330,26.660000000000004,53772.62935623804,34.25085472265898
2022-06-15 10:32:00,20739330,26.680000000000003,53795.22935623804,34.25223562411545
2022-06-15 10:36:00,20739330,26.680000000000003,53792.42935623804,34.25023026225926
2022-06-15 10:40:00,20739330,26.720000000000002,53786.72935623804,34.21656171617381
2022-06-15 10:44:00,20739330,26.730000000000004,53806.52935623804,34.22333700693768
2022-06-15 10:48:00,20739330,26.78,53795.22935623804,34.17833660483379
2022-06-15 10:52:00,20739330,26.810000000000002,53800.92935623804,34.160289559699734
2022-06-15 10:56:00,20739330,26.810000000000002,53789.62935623804,34.15221976220721
2022-06-15 11:00:00,20739330,26.87,53806.52935623804,34.120114571545585
2022-06-15 11:04:00,20739330,26.910000000000004,53832.02935623804,34.108889903188484
2022-06-15 11:08:00,20739330,26.930000000000003,53849.02935623804,34.10630954897105
2022-06-15 11:12:00,20739330,26.970000000000002,53863.22935623804,34.08705687471685
2022-06-15 11:16:00,20739330,26.980000000000004,53832.02935623804,34.05751995265674
2022-06-15 11:20:00,20739330,27.020000000000003,53851.92935623804,34.04237155095276
2022-06-15 11:24:00,20739330,27.03,53849.02935623804,34.0329896593857
2022-06-15 11:28:00,20739330,27.090000000000003,53854.72935623804,33.99317057375699
2022-06-15 11:32:00,20739330,27.090000000000003,53851.92935623804,33.991182940337396
2022-06-15 11:36:00,20739330,27.14,53860.42935623804,33.96072582568109
2022-06-15 11:40:00,20739330,27.19,53883.12935623804,33.9403798499843
2022-06-15 11:44:00,20739330,27.160000000000004,53863.22935623804,33.94813239403105
2022-06-15 11:48:00,20739330,27.17,53874.62935623804,33.94892551712233
2022-06-15 11:52:00,20739330,27.19,53877.42935623804,33.93634215043158
2022-06-15 11:56:00,20739330,27.21,53877.42935623804,33.92178497670505
2022-06-15 12:00:00,20739330,27.220000000000002,53897.329356238035,33.928597858874326
2022-06-15 12:04:00,20739330,27.250000000000004,53857.52935623804,33.878624691697475
2022-06-15 12:08:00,20739330,27.290000000000003,53849.02935623804,33.843588526801994
2022-06-15 12:12:00,20739330,27.26,53877.42935623804,33.88543778788309
2022-06-15 12:16:00,20739330,27.3,53868.92935623804,33.850400586785966
2022-06-15 12:20:00,20739330,27.310000000000002,53894.42935623804,33.861166531299254
2022-06-15 12:24:00,20739330,27.37,53883.12935623804,33.809725085724494
2022-06-15 12:28:00,20739330,27.340000000000003,53854.72935623804,33.81139170185806
2022-06-15 12:32:00,20739330,27.39,53883.12935623804,33.79525993743324
2022-06-15 12:36:00,20739330,27.39,53863.22935623804,33.78122564971287
2022-06-15 12:40:00,20739330,27.400000000000002,53902.92935623804,33.80199286669811
2022-06-15 12:44:00,20739330,27.410000000000004,53920.02935623804,33.806819551638256
2022-06-15 12:48:00,20739330,27.480000000000004,53939.92935623804,33.7702786402647
