Date,LoggerID,TempInSitu,ECond.mS.cm,Salinity_psu
2022-06-15 08:16:00,20739350,26.380000000000003,53738.52935623804,34.434667254562584
2022-06-15 08:20:00,20739350,26.380000000000003,53748.829356238035,34.44209230036186
2022-06-15 08:24:00,20739350,26.410000000000004,53700.92935623803,34.385169590937686
2022-06-15 08:28:00,20739350,26.410000000000004,53724.92935623803,34.402457318238554
2022-06-15 08:32:00,20739350,26.410000000000004,53793.42935623803,34.45180700773371
2022-06-15 08:36:00,20739350,26.410000000000004,53793.42935623803,34.45180700773371
2022-06-15 08:40:00,20739350,26.42,53769.42935623803,34.42704479480267
2022-06-15 08:44:00,20739350,26.380000000000003,53694.12935623804,34.40266319022612
2022-06-15 08:48:00,20739350,26.380000000000003,53755.72935623804,34.447066503304164
2022-06-15 08:52:00,20739350,26.380000000000003,53690.72935623804,34.40021262456124
2022-06-15 08:56:00,20739350,26.410000000000004,53724.92935623803,34.402457318238554
2022-06-15 09:00:00,20739350,26.430000000000003,53721.42935623803,34.385013181064025
2022-06-15 09:04:00,20739350,26.450000000000003,53721.42935623803,34.37010107779269
2022-06-15 09:08:00,20739350,26.410000000000004,53564.72935623804,34.287088030897294
2022-06-15 09:12:00,20739350,26.430000000000003,53598.72935623804,34.29668469096027
2022-06-15 09:16:00,20739350,26.450000000000003,53591.92935623803,34.27692004652447
2022-06-15 09:20:00,20739350,26.560000000000002,53752.22935623804,34.310391154110825
2022-06-15 09:24:00,20739350,26.53,53581.72935623804,34.21022089454026
2022-06-15 09:28:00,20739350,26.69,53752.22935623804,34.21404596879307
2022-06-15 09:32:00,20739350,26.67,53796.829356238035,34.26078641423353
2022-06-15 09:36:00,20739350,26.590000000000003,53612.329356238035,34.18775770951539
2022-06-15 09:40:00,20739350,26.570000000000004,53517.22935623804,34.13433435289239
2022-06-15 09:44:00,20739350,26.620000000000005,53711.22935623804,34.23647051733441
2022-06-15 09:48:00,20739350,26.730000000000004,53704.329356238035,34.150231860647224
2022-06-15 09:52:00,20739350,26.69,53728.329356238035,34.19693562979608
2022-06-15 09:56:00,20739350,26.770000000000003,53817.42935623803,34.20158308447285
2022-06-15 10:00:00,20739350,26.740000000000002,53786.52935623804,34.201641575382254
2022-06-15 10:04:00,20739350,26.69,53537.52935623804,34.06038819867166
2022-06-15 10:08:00,20739350,26.800000000000004,53759.12935623804,34.13780415231201
2022-06-15 10:12:00,20739350,26.830000000000002,53813.92935623803,34.154836035001
2022-06-15 10:16:00,20739350,26.830000000000002,53721.42935623803,34.08881329949523
2022-06-15 10:20:00,20739350,26.970000000000002,53759.12935623804,34.012973705729586
2022-06-15 10:24:00,20739350,26.85,53789.92935623803,34.12298434649243
2022-06-15 10:28:00,20739350,26.92,53783.12935623804,34.06670542967217
2022-06-15 10:32:00,20739350,26.890000000000004,53793.42935623803,34.09607221737581
2022-06-15 10:36:00,20739350,26.890000000000004,53848.329356238035,34.13521249535768
2022-06-15 10:40:00,20739350,26.970000000000002,53844.92935623803,34.0740317510962
2022-06-15 10:44:00,20739350,26.92,53745.42935623803,34.03985057851168
2022-06-15 10:48:00,20739350,27.19,53896.52935623804,33.94987228640979
2022-06-15 10:52:00,20739350,27.060000000000002,53875.829356238035,34.03008282584358
2022-06-15 10:56:00,20739350,27.01,53793.42935623803,34.00809820336085
2022-06-15 11:00:00,20739350,27.180000000000003,53838.02935623804,33.91571088570417
2022-06-15 11:04:00,20739350,27.300000000000004,53868.92935623803,33.850400586785966
2022-06-15 11:08:00,20739350,27.270000000000003,53882.72935623804,33.88192392165143
2022-06-15 11:12:00,20739350,27.35,53879.329356238035,33.82151827406049
2022-06-15 11:16:00,20739350,27.200000000000003,53886.22935623804,33.93529455502085
2022-06-15 11:20:00,20739350,27.51,54010.52935623804,33.79831960532728
2022-06-15 11:24:00,20739350,27.310000000000002,53982.829356238035,33.923633102347644
2022-06-15 11:28:00,20739350,27.470000000000002,54027.829356238035,33.839399879564766
2022-06-15 11:32:00,20739350,27.42,54024.329356238035,33.8731225424686
2022-06-15 11:36:00,20739350,27.44,53896.52935623804,33.76858279848028
2022-06-15 11:40:00,20739350,27.620000000000005,53996.62935623804,33.70931333839866
2022-06-15 11:44:00,20739350,27.51,53972.42935623803,33.77151015842645
2022-06-15 11:48:00,20739350,27.480000000000004,53955.12935623804,33.780979761618056
2022-06-15 11:52:00,20739350,27.520000000000003,54020.92935623803,33.79841933094181
2022-06-15 11:56:00,20739350,27.630000000000003,54024.329356238035,33.72156791853966
2022-06-15 12:00:00,20739350,27.660000000000004,54059.02935623804,33.72435101400816
2022-06-15 12:04:00,20739350,27.580000000000002,54065.92935623803,33.78678158509649
2022-06-15 12:08:00,20739350,27.69,54076.42935623803,33.714998906818415
2022-06-15 12:12:00,20739350,27.570000000000004,54086.829356238035,33.80868322289758
2022-06-15 12:16:00,20739350,27.650000000000002,54076.42935623803,33.743748953265396
2022-06-15 12:20:00,20739350,27.730000000000004,54100.72935623804,33.703312130439876
2022-06-15 12:24:00,20739350,27.730000000000004,54069.42935623803,33.681386685329024
2022-06-15 12:28:00,20739350,27.78,54152.92935623803,33.70399581465373
2022-06-15 12:32:00,20739350,27.790000000000003,54152.92935623803,33.69682608180506
2022-06-15 12:36:00,20739350,27.890000000000004,54145.92935623803,33.62038196679055
2022-06-15 12:40:00,20739350,27.830000000000002,54180.829356238035,33.68767909049266
2022-06-15 12:44:00,20739350,27.830000000000002,54104.22935623804,33.634128304153116
2022-06-15 12:48:00,20739350,27.880000000000003,54145.92935623803,33.62752508856605
