Date,LoggerID,TempInSitu,ECond.mS.cm,Salinity_psu
2022-06-15 08:16:00,20739352,26.240000000000002,53652.92935623803,34.47769390555305
2022-06-15 08:20:00,20739352,26.23,53652.92935623803,34.48519458686147
2022-06-15 08:24:00,20739352,26.23,53673.92935623803,34.50037974232149
2022-06-15 08:28:00,20739352,26.240000000000002,53655.92935623803,34.47986266317548
2022-06-15 08:32:00,20739352,26.240000000000002,53667.92935623803,34.488537911775126
2022-06-15 08:36:00,20739352,26.26,53688.92935623803,34.48871561922425
2022-06-15 08:40:00,20739352,26.26,53664.92935623803,34.471372003632474
2022-06-15 08:44:00,20739352,26.28,53658.92935623803,34.45205208686803
2022-06-15 08:48:00,20739352,26.310000000000002,53673.92935623803,34.44042342327143
2022-06-15 08:52:00,20739352,26.32,53682.92935623803,34.43943630587863
2022-06-15 08:56:00,20739352,26.34,53713.02935623803,34.44619145234919
2022-06-15 09:00:00,20739352,26.37,53694.92935623803,34.4107091902972
2022-06-15 09:04:00,20739352,26.380000000000003,53667.92935623803,34.383780140023795
2022-06-15 09:08:00,20739352,26.41,53722.02935623803,34.400368310793496
2022-06-15 09:12:00,20739352,26.44,53713.02935623803,34.371509030986616
2022-06-15 09:16:00,20739352,26.44,53688.92935623803,34.354161570124056
2022-06-15 09:20:00,20739352,26.46,53698.02935623803,34.34581249996806
2022-06-15 09:24:00,20739352,26.470000000000002,53722.02935623803,34.35563141305068
2022-06-15 09:28:00,20739352,26.48,53728.12935623804,34.352572014278294
2022-06-15 09:32:00,20739352,26.48,53707.02935623803,34.33739667522572
2022-06-15 09:36:00,20739352,26.48,53758.22935623804,34.37422209943799
2022-06-15 09:40:00,20739352,26.490000000000002,53749.12935623804,34.36022816101788
2022-06-15 09:44:00,20739352,26.490000000000002,53719.02935623803,34.33858355561028
2022-06-15 09:48:00,20739352,26.51,53749.12935623804,34.34533958858611
2022-06-15 09:52:00,20739352,26.52,53728.12935623804,34.32280831407702
2022-06-15 09:56:00,20739352,26.51,53749.12935623804,34.34533958858611
2022-06-15 10:00:00,20739352,26.52,53719.02935623803,34.31626919503838
2022-06-15 10:04:00,20739352,26.53,53734.12935623804,34.319684783237584
2022-06-15 10:08:00,20739352,26.540000000000003,53737.12935623804,34.314407210432485
2022-06-15 10:12:00,20739352,26.540000000000003,53737.12935623804,34.314407210432485
2022-06-15 10:16:00,20739352,26.57,53743.12935623804,34.29643150732643
2022-06-15 10:20:00,20739352,26.57,53722.02935623803,34.28128577842071
2022-06-15 10:24:00,20739352,26.59,53770.329356238035,34.301105174578424
2022-06-15 10:28:00,20739352,26.62,53761.22935623804,34.27232142831757
2022-06-15 10:32:00,20739352,26.630000000000003,53770.329356238035,34.27143289419441
2022-06-15 10:36:00,20739352,26.66,53782.329356238035,34.257804576884965
2022-06-15 10:40:00,20739352,26.69,53791.42935623803,34.242112741651404
2022-06-15 10:44:00,20739352,26.71,53806.52935623803,34.23812573317603
2022-06-15 10:48:00,20739352,26.76,53830.72935623804,34.218476689625426
2022-06-15 10:52:00,20739352,26.77,53839.829356238035,34.21759582360204
2022-06-15 10:56:00,20739352,26.78,53836.72935623804,34.207995235004404
2022-06-15 11:00:00,20739352,26.92,53873.12935623804,34.13082877344207
2022-06-15 11:04:00,20739352,26.96,53839.829356238035,34.077736440332636
2022-06-15 11:08:00,20739352,26.93,53824.62935623804,34.08892834143095
2022-06-15 11:12:00,20739352,27.080000000000002,53906.52935623803,34.03725844554878
2022-06-15 11:16:00,20739352,26.96,53882.22935623804,34.1079222410799
2022-06-15 11:20:00,20739352,27.040000000000003,53897.329356238035,34.059999006595355
2022-06-15 11:24:00,20739352,27.09,53888.22935623804,34.016952620934184
2022-06-15 11:28:00,20739352,27.16,53906.52935623803,33.978825504930896
2022-06-15 11:32:00,20739352,27.23,53927.72935623804,33.9428404321877
2022-06-15 11:36:00,20739352,27.12,53891.329356238035,33.99723644913713
2022-06-15 11:40:00,20739352,27.240000000000002,53888.22935623804,33.90761084671165
2022-06-15 11:44:00,20739352,27.130000000000003,53854.92935623803,33.96411789495144
2022-06-15 11:48:00,20739352,27.130000000000003,53897.329356238035,33.994192063594234
2022-06-15 11:52:00,20739352,27.14,53885.22935623804,33.97831230459169
2022-06-15 11:56:00,20739352,27.28,53888.22935623804,33.878552475980726
2022-06-15 12:00:00,20739352,27.240000000000002,53888.22935623804,33.90761084671165
