Date,LoggerID,TempInSitu,ECond.mS.cm,Salinity_psu
2022-06-15 08:16:00,20739324,26.120000000000005,53724.02935623804,34.61942597850492
2022-06-15 08:20:00,20739324,26.160000000000004,53720.42935623804,34.58666551061541
2022-06-15 08:24:00,20739324,26.1,53656.62935623804,34.58563528299768
2022-06-15 08:28:00,20739324,26.19,53812.92935623804,34.63105154507227
2022-06-15 08:32:00,20739324,26.35,54006.329356238035,34.65036830903361
2022-06-15 08:36:00,20739324,26.320000000000004,53895.12935623804,34.59263489690701
2022-06-15 08:40:00,20739324,26.300000000000004,53866.52935623804,34.58701009805321
2022-06-15 08:44:00,20739324,26.320000000000004,53920.22935623804,34.610763133546
2022-06-15 08:48:00,20739324,26.280000000000005,53859.329356238035,34.59684644437255
2022-06-15 08:52:00,20739324,26.19,53738.22935623804,34.576967105349695
2022-06-15 08:56:00,20739324,26.330000000000002,53930.92935623804,34.61097056532107
2022-06-15 09:00:00,20739324,26.400000000000002,53930.92935623804,34.55839992336552
2022-06-15 09:04:00,20739324,26.390000000000004,53995.62935623804,34.612566514793976
2022-06-15 09:08:00,20739324,26.380000000000003,53974.02935623804,34.60449803540839
2022-06-15 09:12:00,20739324,26.400000000000002,53956.02935623804,34.576497984726416
2022-06-15 09:16:00,20739324,26.460000000000004,53992.02935623804,34.55744471905459
2022-06-15 09:20:00,20739324,26.44,53977.62935623804,34.56206314010299
2022-06-15 09:24:00,20739324,26.390000000000004,53600.12935623804,34.327471082044504
2022-06-15 09:28:00,20739324,26.560000000000002,53816.52935623804,34.35656440320028
2022-06-15 09:32:00,20739324,26.490000000000002,53827.22935623804,34.416399235697625
2022-06-15 09:36:00,20739324,26.520000000000003,54006.329356238035,34.52281447380718
2022-06-15 09:40:00,20739324,26.540000000000003,53974.02935623804,34.48463915340407
2022-06-15 09:44:00,20739324,26.550000000000004,53981.22935623804,34.482345772148264
2022-06-15 09:48:00,20739324,26.590000000000003,54020.72935623804,34.480861871802944
2022-06-15 09:52:00,20739324,26.6,53981.22935623804,34.4450399440494
2022-06-15 09:56:00,20739324,26.620000000000005,53999.22935623804,34.44305378126565
2022-06-15 10:00:00,20739324,26.630000000000003,53927.329356238035,34.38402203188973
2022-06-15 10:04:00,20739324,26.590000000000003,53909.42935623804,34.40094348885269
2022-06-15 10:08:00,20739324,26.67,53920.22935623804,34.34920428257768
2022-06-15 10:12:00,20739324,26.710000000000004,54020.72935623804,34.391494989410596
2022-06-15 10:16:00,20739324,26.67,53927.329356238035,34.35429264110736
2022-06-15 10:20:00,20739324,26.620000000000005,53621.329356238035,34.17202563098715
2022-06-15 10:24:00,20739324,26.410000000000004,53382.329356238035,34.1558065511929
2022-06-15 10:28:00,20739324,26.680000000000003,53773.829356238035,34.23690940530202
2022-06-15 10:32:00,20739324,26.570000000000004,53600.12935623804,34.193805993785674
2022-06-15 10:36:00,20739324,26.770000000000003,53970.42935623804,34.31097960318556
2022-06-15 10:40:00,20739324,26.820000000000004,54089.329356238035,34.35893689145878
2022-06-15 10:44:00,20739324,26.790000000000003,54038.829356238035,34.34507394483762
2022-06-15 10:48:00,20739324,26.990000000000002,54085.62935623804,34.23067613538463
2022-06-15 10:52:00,20739324,26.870000000000005,54143.52935623804,34.36060428697752
2022-06-15 10:56:00,20739324,26.880000000000003,54035.22935623804,34.275900700702735
2022-06-15 11:00:00,20739324,27.030000000000005,54187.02935623804,34.27337498012634
2022-06-15 11:04:00,20739324,27.110000000000003,54183.42935623804,34.2119273576174
2022-06-15 11:08:00,20739324,27.140000000000004,54205.12935623804,34.20529341602564
2022-06-15 11:12:00,20739324,27.26,54190.62935623804,34.10706974205303
2022-06-15 11:16:00,20739324,27.040000000000003,53938.12935623804,34.08899986305466
2022-06-15 11:20:00,20739324,27.17,54208.829356238035,34.185893437657214
2022-06-15 11:24:00,20739324,27.060000000000002,53738.22935623804,33.93235515196086
2022-06-15 11:28:00,20739324,27.26,54248.829356238035,34.14827954918967
2022-06-15 11:32:00,20739324,27.220000000000002,54176.12935623804,34.12606279172006
2022-06-15 11:36:00,20739324,27.310000000000002,53920.22935623804,33.87939583540719
2022-06-15 11:40:00,20739324,27.200000000000003,53941.72935623804,33.974604726542935
2022-06-15 11:44:00,20739324,27.200000000000003,53920.22935623804,33.95937560355809
2022-06-15 11:48:00,20739324,27.230000000000004,53880.829356238035,33.909644585379155
2022-06-15 11:52:00,20739324,27.340000000000003,54223.329356238035,34.071772178205094
2022-06-15 11:56:00,20739324,27.380000000000003,54176.12935623804,34.00927914614513
2022-06-15 12:00:00,20739324,27.42,54274.22935623804,34.04940691314208
2022-06-15 12:04:00,20739324,27.410000000000004,54216.02935623804,34.01561357506123
2022-06-15 12:08:00,20739324,27.450000000000003,54274.22935623804,34.02757023011981
2022-06-15 12:12:00,20739324,27.44,54197.92935623804,33.98103121308052
2022-06-15 12:16:00,20739324,27.44,54129.02935623804,33.932446872294555
2022-06-15 12:20:00,20739324,27.550000000000004,54132.62935623804,33.855330082872406
2022-06-15 12:24:00,20739324,27.560000000000002,54035.22935623804,33.77962199645178
2022-06-15 12:28:00,20739324,27.660000000000004,54176.12935623804,33.80651334442471
2022-06-15 12:32:00,20739324,27.700000000000003,54347.22935623804,33.89771527374387
2022-06-15 12:36:00,20739324,27.76,54277.92935623804,33.80588479944373
2022-06-15 12:40:00,20739324,27.780000000000005,54212.42935623804,33.745643022076145
2022-06-15 12:44:00,20739324,27.800000000000004,54263.329356238035,33.76690642905852
