Date,LoggerID,TempInSitu,ECond.mS.cm,Salinity_psu
2022-06-15 08:16:00,20739346,26.46,53735.12935623804,34.37250700636685
2022-06-15 08:20:00,20739346,26.450000000000003,53732.329356238035,34.3779459560546
2022-06-15 08:24:00,20739346,26.46,53729.42935623803,34.36840547875742
2022-06-15 08:28:00,20739346,26.46,53718.02935623803,34.36020265804134
2022-06-15 08:32:00,20739346,26.48,53729.42935623803,34.35350702278175
2022-06-15 08:36:00,20739346,26.470000000000002,53689.62935623804,34.33232472122407
2022-06-15 08:40:00,20739346,26.51,53718.02935623803,34.32298588779315
2022-06-15 08:44:00,20739346,26.53,53752.22935623804,34.33268911978736
2022-06-15 08:48:00,20739346,26.55,53732.329356238035,34.30352993697729
2022-06-15 08:52:00,20739346,26.580000000000002,53723.72935623804,34.2750859762992
2022-06-15 08:56:00,20739346,26.590000000000003,53726.62935623804,34.26974929096514
2022-06-15 09:00:00,20739346,26.580000000000002,53718.02935623803,34.270995545809825
2022-06-15 09:04:00,20739346,26.590000000000003,53743.72935623804,34.282018439702235
2022-06-15 09:08:00,20739346,26.630000000000003,53718.02935623803,34.23394017992846
2022-06-15 09:12:00,20739346,26.660000000000004,53749.42935623803,34.23423330309042
2022-06-15 09:16:00,20739346,26.64,53729.42935623803,34.23470718393497
2022-06-15 09:20:00,20739346,26.64,53706.72935623804,34.21843908844128
2022-06-15 09:24:00,20739346,26.660000000000004,53738.02935623803,34.226066352806605
2022-06-15 09:28:00,20739346,26.67,53749.42935623803,34.22683330650415
2022-06-15 09:32:00,20739346,26.67,53769.329356238035,34.24108722747042
2022-06-15 09:36:00,20739346,26.71,53718.02935623803,34.174790843539284
2022-06-15 09:40:00,20739346,26.720000000000002,53732.329356238035,34.177639436317655
2022-06-15 09:44:00,20739346,26.73,53769.329356238035,34.196724422729034
2022-06-15 09:48:00,20739346,26.76,53775.02935623803,34.17865388206192
2022-06-15 09:52:00,20739346,26.78,53763.62935623804,34.15575591574175
2022-06-15 09:56:00,20739346,26.790000000000003,53783.62935623804,34.16267382692241
2022-06-15 10:00:00,20739346,26.820000000000004,53777.92935623803,34.136500126192495
2022-06-15 10:04:00,20739346,26.840000000000003,53780.72935623804,34.123777257101295
2022-06-15 10:08:00,20739346,26.85,53806.42935623803,34.13475735343522
2022-06-15 10:12:00,20739346,26.87,53817.829356238035,34.12817410231261
2022-06-15 10:16:00,20739346,26.87,53795.02935623803,34.111912705429795
2022-06-15 10:20:00,20739346,26.87,53795.02935623803,34.111912705429795
2022-06-15 10:24:00,20739346,26.87,53809.22935623804,34.12204027257557
2022-06-15 10:28:00,20739346,26.89,53795.02935623803,34.097212816489524
2022-06-15 10:32:00,20739346,26.900000000000002,53815.02935623803,34.10412169394112
2022-06-15 10:36:00,20739346,26.92,53803.52935623803,34.081238371757074
2022-06-15 10:40:00,20739346,26.94,53829.22935623804,34.08486425151373
2022-06-15 10:44:00,20739346,26.98,53817.829356238035,34.04741623981735
2022-06-15 10:48:00,20739346,27.01,53829.22935623804,34.033552907422504
2022-06-15 10:52:00,20739346,27.01,53817.829356238035,34.02544689087095
2022-06-15 10:56:00,20739346,27.03,53832.12935623804,34.020977474213176
2022-06-15 11:00:00,20739346,27.05,53840.72935623804,34.0124604010514
2022-06-15 11:04:00,20739346,27.1,53857.829356238035,33.9880681315111
2022-06-15 11:08:00,20739346,27.150000000000002,53852.12935623804,33.94755131170008
2022-06-15 11:12:00,20739346,27.19,53875.02935623803,33.9346420892444
2022-06-15 11:16:00,20739346,27.160000000000004,53863.52935623803,33.94834503321158
2022-06-15 11:20:00,20739346,27.200000000000003,53863.52935623803,33.91921842515146
2022-06-15 11:24:00,20739346,27.220000000000002,53883.62935623804,33.91889929822127
2022-06-15 11:28:00,20739346,27.26,53869.329356238035,33.879708976738385
2022-06-15 11:32:00,20739346,27.310000000000002,53909.42935623803,33.87176477436718
2022-06-15 11:36:00,20739346,27.310000000000002,53912.22935623804,33.87374317139021
2022-06-15 11:40:00,20739346,27.310000000000002,53895.02935623803,33.861590450912345
2022-06-15 11:44:00,20739346,27.330000000000002,53886.42935623803,33.841016997236444
2022-06-15 11:48:00,20739346,27.35,53880.72935623804,33.82250650182384
2022-06-15 11:52:00,20739346,27.330000000000002,53883.62935623804,33.83903963945041
2022-06-15 11:56:00,20739346,27.360000000000003,53886.42935623803,33.81929047148402
2022-06-15 12:00:00,20739346,27.37,53895.02935623803,33.818121580546894
2022-06-15 12:04:00,20739346,27.360000000000003,53886.42935623803,33.81929047148402
2022-06-15 12:08:00,20739346,27.380000000000003,53906.52935623803,33.81899865419161
2022-06-15 12:12:00,20739346,27.380000000000003,53906.52935623803,33.81899865419161
2022-06-15 12:16:00,20739346,27.400000000000002,53886.42935623803,33.79035812584635
2022-06-15 12:20:00,20739346,27.44,53897.92935623803,33.769569129922544
2022-06-15 12:24:00,20739346,27.470000000000002,53880.72935623804,33.73581332442521
2022-06-15 12:28:00,20739346,27.470000000000002,53926.62935623804,33.76813030267257
2022-06-15 12:32:00,20739346,27.490000000000002,53909.42935623803,33.74159815660485
2022-06-15 12:36:00,20739346,27.51,53932.329356238035,33.743297036903314
2022-06-15 12:40:00,20739346,27.51,53892.22935623804,33.7150876542624
2022-06-15 12:44:00,20739346,27.51,53920.829356238035,33.735206681942714
2022-06-15 12:48:00,20739346,27.53,53906.52935623803,33.710746970385344
2022-06-15 12:52:00,20739346,27.580000000000002,53946.62935623804,33.7029596062203
2022-06-15 12:56:00,20739346,27.570000000000004,53935.22935623804,33.70214175640624
2022-06-15 13:00:00,20739346,27.580000000000002,53935.22935623804,33.69495152255142
2022-06-15 13:04:00,20739346,27.6,53958.12935623804,33.69665844363057
2022-06-15 13:08:00,20739346,27.62,53978.22935623804,33.6963973500855
2022-06-15 13:12:00,20739346,27.650000000000002,53955.22935623804,33.658719806945754
2022-06-15 13:16:00,20739346,27.680000000000003,53955.22935623804,33.63720923722744
2022-06-15 13:20:00,20739346,27.69,53929.42935623803,33.6119641331099
2022-06-15 13:24:00,20739346,27.69,53946.62935623804,33.62401732206357
2022-06-15 13:28:00,20739346,27.69,53972.52935623803,33.642168472498746
2022-06-15 13:32:00,20739346,27.700000000000003,53995.52935623803,33.651119872553295
2022-06-15 13:36:00,20739346,27.720000000000002,53958.12935623804,33.61059535598201
2022-06-15 13:40:00,20739346,27.720000000000002,53961.02935623803,33.61262639088453
2022-06-15 13:44:00,20739346,27.740000000000002,53972.52935623803,33.60636828795558
2022-06-15 13:48:00,20739346,27.750000000000004,53969.62935623804,33.59718614312327
2022-06-15 13:52:00,20739346,27.750000000000004,54001.22935623804,33.61930479248524
2022-06-15 13:56:00,20739346,27.750000000000004,53958.12935623804,33.58913720646184
2022-06-15 14:00:00,20739346,27.770000000000003,53981.12935623804,33.5909356869499
